date hour leadtime latitude longitude obs p0.2
20170829 18 0 59.9047 10.7864 0.0 0.945
20170830 6 0 59.9047 10.7864 0.0 0.99749965
20170830 18 0 59.9047 10.7864 0.0 0.99488636
20170831 6 0 59.9047 10.7864 0.0 0.9825
20170831 18 0 59.9047 10.7864 0.0 0.97041667
20170901 6 0 59.9047 10.7864 0.0 0.99374965
20170901 18 0 59.9047 10.7864 0.0 0.98125
20170902 6 0 59.9047 10.7864 0.0 0.99375
20170902 18 0 59.9047 10.7864 0.0 0.97248175
20170903 6 0 59.9047 10.7864 0.0 0.99718715
20170903 18 0 59.9047 10.7864 0.0 0.99499965
20170904 6 0 59.9047 10.7864 0.0 0.81244669
20170904 18 0 59.9047 10.7864 0.0 0.64530408
20170905 6 0 59.9047 10.7864 0.0 0.59069444
20170905 18 0 59.9047 10.7864 0.0 0.6566444
20170906 6 0 59.9047 10.7864 2.0 0.2501794
20170906 18 0 59.9047 10.7864 3.0 0.055254934
20170907 6 0 59.9047 10.7864 0.0 0.92333333
20170907 18 0 59.9047 10.7864 0.0 0.99875
20170908 6 0 59.9047 10.7864 0.0 0.99
20170908 18 0 59.9047 10.7864 0.0 0.9275
20170909 6 0 59.9047 10.7864 0.0 0.79186479
20170909 18 0 59.9047 10.7864 0.2 0.88421866
20170910 6 0 59.9047 10.7864 0.0 0.97235294
20170910 18 0 59.9047 10.7864 0.0 0.9021875
20170911 6 0 59.9047 10.7864 0.1 0.5899566
20170911 18 0 59.9047 10.7864 0.4 0.85521875
20170912 6 0 59.9047 10.7864 0.4 0.57218217
20170912 18 0 59.9047 10.7864 0.0 0.97647436
20170913 6 0 59.9047 10.7864 0.0 0.9707117
20170913 18 0 59.9047 10.7864 0.1 0.82528097
20170914 6 0 59.9047 10.7864 0.0 0.97590476
20170914 18 0 59.9047 10.7864 0.0 0.98375
20170915 6 0 59.9047 10.7864 0.0 0.995
20170915 18 0 59.9047 10.7864 0.0 0.98625
20170916 6 0 59.9047 10.7864 0.0 0.98621394
20170916 18 0 59.9047 10.7864 0.0 1.0
20170917 6 0 59.9047 10.7864 0.0 0.98864286
20170917 18 0 59.9047 10.7864 0.0 0.99625
20170918 6 0 59.9047 10.7864 0.0 0.99496916
20170918 18 0 59.9047 10.7864 0.0 0.96730769
20170919 6 0 59.9047 10.7864 0.0 0.96248175
20170919 18 0 59.9047 10.7864 0.0 0.975
20170920 6 0 59.9047 10.7864 0.0 0.86397249
20170920 18 0 59.9047 10.7864 0.0 0.38712883
20170921 6 0 59.9047 10.7864 0.0 0.99499965
