date hour leadtime latitude longitude obs p0.2
20170601 18 0 59.9047 10.7864 0.0 0.95613046
20170602 6 0 59.9047 10.7864 0.0 0.62495905
20170602 18 0 59.9047 10.7864 0.0 0.65155174
20170603 6 0 59.9047 10.7864 0.0 0.89642105
20170603 18 0 59.9047 10.7864 0.0 0.93789205
20170604 6 0 59.9047 10.7864 0.0 0.81639245
20170604 18 0 59.9047 10.7864 0.2 0.6494256
20170605 6 0 59.9047 10.7864 0.0 0.98672908
20170605 18 0 59.9047 10.7864 0.0 0.9828669
20170606 6 0 59.9047 10.7864 0.2 0.51431276
20170606 18 0 59.9047 10.7864 0.2 0.68669643
20170607 6 0 59.9047 10.7864 0.0 0.72001572
20170607 18 0 59.9047 10.7864 0.0 0.36037149
20170608 12 0 59.9047 10.7864 0.0 0.19639858
20170609 0 0 59.9047 10.7864 0.0 0.96617442
20170609 12 0 59.9047 10.7864 0.0 0.7450221
20170610 0 0 59.9047 10.7864 8.7 0.077564023
20170610 12 0 59.9047 10.7864 0.0 0.60302208
20170611 0 0 59.9047 10.7864 0.0 0.90014378
20170611 12 0 59.9047 10.7864 0.0 0.70396743
20170612 0 0 59.9047 10.7864 0.0 0.97993131
20170612 12 0 59.9047 10.7864 0.0 0.811048
20170613 0 0 59.9047 10.7864 0.0 0.95967219
20170613 12 0 59.9047 10.7864 0.0 0.77956995
20170614 0 0 59.9047 10.7864 0.0 0.98860038
20170614 12 0 59.9047 10.7864 0.0 0.89785724
20170615 0 0 59.9047 10.7864 0.0 0.9893155
20170615 12 0 59.9047 10.7864 0.0 0.96805427
20170616 0 0 59.9047 10.7864 0.0 0.95085949
20170616 12 0 59.9047 10.7864 0.1 0.39706283
20170617 0 0 59.9047 10.7864 0.0 0.99446754
20170617 12 0 59.9047 10.7864 0.0 0.97167997
20170618 0 0 59.9047 10.7864 0.0 0.99129863
20170618 12 0 59.9047 10.7864 0.0 0.99764886
20170619 6 0 59.9047 10.7864 0.0 0.99432186
20170619 18 0 59.9047 10.7864 3.7 0.34146317
20170620 6 0 59.9047 10.7864 0.0 0.96677937
20170621 0 0 59.9047 10.7864 0.0 0.99297877
20170623 12 0 59.9047 10.7864 0.0 0.44333747
20170624 0 0 59.9047 10.7864 0.0 0.98175436
20170624 12 0 59.9047 10.7864 0.0 0.98857895
20170625 0 0 59.9047 10.7864 0.0 0.96961009
20170625 12 0 59.9047 10.7864 0.0 0.61407708
20170626 0 0 59.9047 10.7864 0.0 0.82573865
20170626 12 0 59.9047 10.7864 0.0 0.7274599
20170627 0 0 59.9047 10.7864 0.0 0.98281806
20170627 12 0 59.9047 10.7864 0.0 0.99602139
20170628 0 0 59.9047 10.7864 0.0 0.99631224
20170628 12 0 59.9047 10.7864 0.0 0.99267168
20170629 0 0 59.9047 10.7864 0.0 0.98486875
20170629 12 0 59.9047 10.7864 0.0 0.97525882
20170630 0 0 59.9047 10.7864 0.0 0.96232422
20170630 12 0 59.9047 10.7864 0.0 0.96836399
20170701 0 0 59.9047 10.7864 0.0 0.97980208
20170701 12 0 59.9047 10.7864 0.0 0.98783834
20170702 0 0 59.9047 10.7864 0.0 0.99689611
20170702 12 0 59.9047 10.7864 0.0 0.99647917
20170703 0 0 59.9047 10.7864 0.0 0.99091475
20170703 12 0 59.9047 10.7864 0.0 0.80318761
20170704 0 0 59.9047 10.7864 0.0 0.95755301
20170704 12 0 59.9047 10.7864 0.0 0.93092928
20170705 12 0 59.9047 10.7864 0.0 0.96557573
20170706 0 0 59.9047 10.7864 0.0 0.99734272
20170706 12 0 59.9047 10.7864 0.0 0.9936319
20170707 0 0 59.9047 10.7864 0.0 0.99356763
20170707 12 0 59.9047 10.7864 0.0 0.95158291
20170708 0 0 59.9047 10.7864 0.5 0.13073292
20170708 12 0 59.9047 10.7864 0.0 0.44795357
20170709 0 0 59.9047 10.7864 0.0 0.91724517
20170709 18 0 59.9047 10.7864 0.0 0.95161028
20170710 6 0 59.9047 10.7864 0.0 0.75729224
20170710 18 0 59.9047 10.7864 0.0 0.62626124
20170711 6 0 59.9047 10.7864 0.4 0.42458266
20170711 18 0 59.9047 10.7864 0.0 0.83821256
20170712 6 0 59.9047 10.7864 0.0 0.95007485
20170712 18 0 59.9047 10.7864 0.0 0.33019404
20170713 6 0 59.9047 10.7864 0.0 0.99440773
20170713 18 0 59.9047 10.7864 0.0 0.99957129
20170714 6 0 59.9047 10.7864 0.0 0.95602636
20170714 18 0 59.9047 10.7864 0.0 0.95185156
20170715 6 0 59.9047 10.7864 0.0 0.98806267
20170715 18 0 59.9047 10.7864 0.0 0.99634383
20170716 6 0 59.9047 10.7864 2.9 0.10941672
20170716 18 0 59.9047 10.7864 0.0 0.99935713
20170717 6 0 59.9047 10.7864 0.0 0.91906171
20170717 18 0 59.9047 10.7864 0.0 0.9983949
20170718 6 0 59.9047 10.7864 0.0 0.99859333
20170718 18 0 59.9047 10.7864 0.0 0.97649469
20170719 6 0 59.9047 10.7864 0.0 0.99511319
20170719 18 0 59.9047 10.7864 0.0 0.99616676
20170720 6 0 59.9047 10.7864 0.0 0.98483807
20170720 18 0 59.9047 10.7864 0.0 0.9895995
20170721 6 0 59.9047 10.7864 0.0 0.97299279
20170721 18 0 59.9047 10.7864 0.0 0.75237315
20170722 6 0 59.9047 10.7864 0.0 0.60137005
20170722 18 0 59.9047 10.7864 0.0 0.95517795
20170723 12 0 59.9047 10.7864 0.0 0.91469687
20170724 0 0 59.9047 10.7864 0.0 0.89775138
20170724 12 0 59.9047 10.7864 0.0 0.97975776
20170725 0 0 59.9047 10.7864 0.0 0.98876348
20170725 12 0 59.9047 10.7864 0.0 0.96864373
20170726 0 0 59.9047 10.7864 0.0 0.80062796
20170726 12 0 59.9047 10.7864 0.0 0.8713593
20170727 0 0 59.9047 10.7864 0.0 0.96269281
20170727 12 0 59.9047 10.7864 0.0 0.6083239
20170728 0 0 59.9047 10.7864 0.4 0.047764246
20170728 12 0 59.9047 10.7864 0.0 0.97625487
20170729 0 0 59.9047 10.7864 0.0 0.9523627
20170729 12 0 59.9047 10.7864 0.0 0.56396297
20170730 0 0 59.9047 10.7864 0.0 0.94572811
20170730 12 0 59.9047 10.7864 0.0 0.9541998
20170731 0 0 59.9047 10.7864 0.0 0.98563172
20170731 12 0 59.9047 10.7864 0.0 0.9093323
20170801 0 0 59.9047 10.7864 0.0 0.98169665
20170801 12 0 59.9047 10.7864 0.0 0.89356657
20170802 0 0 59.9047 10.7864 0.0 0.84648222
20170802 12 0 59.9047 10.7864 0.0 0.35717254
20170803 0 0 59.9047 10.7864 0.0 0.97605371
20170803 12 0 59.9047 10.7864 0.0 0.95230544
20170804 0 0 59.9047 10.7864 0.0 0.78173153
20170804 12 0 59.9047 10.7864 0.0 0.82245332
20170805 0 0 59.9047 10.7864 0.0 0.98979792
20170805 18 0 59.9047 10.7864 0.0 0.35276453
20170806 6 0 59.9047 10.7864 1.1 0.22877722
20170806 18 0 59.9047 10.7864 0.0 0.96238713
20170807 6 0 59.9047 10.7864 0.0 0.97831302
20170807 18 0 59.9047 10.7864 0.7 0.45638576
20170808 6 0 59.9047 10.7864 0.0 0.98101572
20170808 18 0 59.9047 10.7864 0.0 0.86248366
20170810 12 0 59.9047 10.7864 0.0 0.99844905
20170811 0 0 59.9047 10.7864 0.0 0.96750453
20170811 12 0 59.9047 10.7864 0.0 0.97868097
20170812 0 0 59.9047 10.7864 0.0 0.81146447
20170812 12 0 59.9047 10.7864 0.0 0.90883395
20170813 0 0 59.9047 10.7864 0.4 0.14155018
20170813 12 0 59.9047 10.7864 0.0 0.99139174
20170814 0 0 59.9047 10.7864 0.0 0.98458687
20170814 12 0 59.9047 10.7864 0.0 0.99515807
20170815 0 0 59.9047 10.7864 0.0 0.99910213
20170815 12 0 59.9047 10.7864 0.0 0.49699337
20170816 0 0 59.9047 10.7864 6.5 0.030318495
20170816 18 0 59.9047 10.7864 0.0 0.99988095
20170817 6 0 59.9047 10.7864 0.0 0.99501658
20170817 18 0 59.9047 10.7864 0.0 0.88835777
20170818 6 0 59.9047 10.7864 0.1 0.89043409
20170818 18 0 59.9047 10.7864 0.0 0.77904696
20170819 6 0 59.9047 10.7864 0.0 0.55137535
20170819 18 0 59.9047 10.7864 0.0 0.98212166
20170820 6 0 59.9047 10.7864 0.0 0.82060555
20170820 18 0 59.9047 10.7864 0.0 0.98755005
20170821 6 0 59.9047 10.7864 0.0 0.919112
20170821 18 0 59.9047 10.7864 0.0 0.73950148
20170822 6 0 59.9047 10.7864 0.0 0.99477682
20170822 18 0 59.9047 10.7864 0.0 0.99909291
20170823 6 0 59.9047 10.7864 0.0 0.99853387
20170823 18 0 59.9047 10.7864 0.0 0.99934949
20170824 6 0 59.9047 10.7864 0.0 0.99581832
20170824 18 0 59.9047 10.7864 1.1 0.60823614
20170825 6 0 59.9047 10.7864 0.0 0.99779562
20170825 18 0 59.9047 10.7864 0.0 0.97159102
20170826 6 0 59.9047 10.7864 0.0 0.98583354
20170826 18 0 59.9047 10.7864 0.0 0.99752514
20170827 6 0 59.9047 10.7864 0.0 0.99830729
20170827 18 0 59.9047 10.7864 0.0 0.99763005
20170828 6 0 59.9047 10.7864 0.0 0.99594024
20170828 18 0 59.9047 10.7864 0.0 0.83140288
20170829 6 0 59.9047 10.7864 0.4 0.62841474
20170829 18 0 59.9047 10.7864 0.0 0.97222367
20170830 6 0 59.9047 10.7864 0.0 0.99971921
20170830 18 0 59.9047 10.7864 0.0 0.99895685
20170831 6 0 59.9047 10.7864 0.0 0.9742172
20170831 18 0 59.9047 10.7864 0.0 0.90367224
20170901 6 0 59.9047 10.7864 0.0 0.97213416
20170901 18 0 59.9047 10.7864 0.0 0.97527847
20170902 6 0 59.9047 10.7864 0.0 0.99562394
20170902 18 0 59.9047 10.7864 0.0 0.95599402
20170903 6 0 59.9047 10.7864 0.0 0.98741368
20170903 18 0 59.9047 10.7864 0.0 0.98213723
20170904 6 0 59.9047 10.7864 0.0 0.55244762
20170904 18 0 59.9047 10.7864 0.0 0.6192231
20170905 6 0 59.9047 10.7864 0.0 0.75324419
20170905 18 0 59.9047 10.7864 0.0 0.71718726
20170906 6 0 59.9047 10.7864 2.0 0.076636014
20170906 18 0 59.9047 10.7864 3.0 0.051328082
20170907 6 0 59.9047 10.7864 0.0 0.77369467
20170907 18 0 59.9047 10.7864 0.0 0.97821809
20170908 6 0 59.9047 10.7864 0.0 0.92761148
20170908 18 0 59.9047 10.7864 0.0 0.7108407
20170909 6 0 59.9047 10.7864 0.0 0.75610017
20170909 18 0 59.9047 10.7864 0.2 0.77080134
20170910 6 0 59.9047 10.7864 0.0 0.96821794
20170910 18 0 59.9047 10.7864 0.0 0.76288935
20170911 6 0 59.9047 10.7864 0.1 0.4794578
20170911 18 0 59.9047 10.7864 0.4 0.72873184
20170912 6 0 59.9047 10.7864 0.4 0.29776003
20170912 18 0 59.9047 10.7864 0.0 0.91790433
20170913 6 0 59.9047 10.7864 0.0 0.93926893
20170913 18 0 59.9047 10.7864 0.1 0.59805726
20170914 6 0 59.9047 10.7864 0.0 0.93759313
20170914 18 0 59.9047 10.7864 0.0 0.94334258
20170915 6 0 59.9047 10.7864 0.0 0.99992629
20170915 18 0 59.9047 10.7864 0.0 0.945978
20170916 6 0 59.9047 10.7864 0.0 0.99932096
20170916 18 0 59.9047 10.7864 0.0 0.99540339
20170917 6 0 59.9047 10.7864 0.0 0.98531571
20170917 18 0 59.9047 10.7864 0.0 0.98609557
20170918 6 0 59.9047 10.7864 0.0 0.99950632
20170918 18 0 59.9047 10.7864 0.0 0.88811015
20170919 6 0 59.9047 10.7864 0.0 0.78378404
20170919 18 0 59.9047 10.7864 0.0 0.92629584
20170920 6 0 59.9047 10.7864 0.0 0.78253577
20170920 18 0 59.9047 10.7864 0.0 0.30164348
20170921 6 0 59.9047 10.7864 0.0 0.98501428
20170921 18 0 59.9047 10.7864 0.0 0.99735187
20170922 6 0 59.9047 10.7864 0.0 0.97773388
20170922 18 0 59.9047 10.7864 0.0 0.42684265
20170923 6 0 59.9047 10.7864 0.0 0.84439796
20170923 18 0 59.9047 10.7864 0.0 0.99109341
20170924 6 0 59.9047 10.7864 0.0 0.94149476
20170924 18 0 59.9047 10.7864 0.0 0.95201039
20170925 6 0 59.9047 10.7864 0.0 0.92130912
20170925 18 0 59.9047 10.7864 0.0 0.99604986
20170926 18 0 59.9047 10.7864 0.5 0.77869405
20170927 12 0 59.9047 10.7864 0.0 0.99012333
20170928 0 0 59.9047 10.7864 0.0 0.98939537
20170928 12 0 59.9047 10.7864 0.0 0.99170768
20170929 0 0 59.9047 10.7864 0.0 0.99763244
20170929 12 0 59.9047 10.7864 0.0 0.98776053
20170930 0 0 59.9047 10.7864 0.0 0.99942646
20170930 12 0 59.9047 10.7864 0.0 0.98914703
20171001 0 0 59.9047 10.7864 0.0 0.99125907
20171001 12 0 59.9047 10.7864 0.0 0.29832401
20171002 0 0 59.9047 10.7864 0.0 0.628547
20171002 12 0 59.9047 10.7864 0.0 0.77709443
20171003 0 0 59.9047 10.7864 0.0 0.74694875
20171003 12 0 59.9047 10.7864 0.0 0.98292832
20171004 0 0 59.9047 10.7864 0.0 0.96111141
20171004 12 0 59.9047 10.7864 1.2 0.074178082
20171005 0 0 59.9047 10.7864 0.0 0.88747784
20171005 12 0 59.9047 10.7864 0.0 0.99955208
20171006 0 0 59.9047 10.7864 0.0 0.91159183
20171006 12 0 59.9047 10.7864 0.0 0.98928733
20171007 0 0 59.9047 10.7864 0.0 0.91999563
20171007 12 0 59.9047 10.7864 0.0 0.93551356
20171008 0 0 59.9047 10.7864 0.0 0.94895082
20171008 12 0 59.9047 10.7864 0.0 0.99189036
20171009 0 0 59.9047 10.7864 0.0 0.99719517
20171009 18 0 59.9047 10.7864 0.0 0.99708572
20171010 6 0 59.9047 10.7864 0.0 0.96430842
20171010 18 0 59.9047 10.7864 1.6 0.045440887
20171011 6 0 59.9047 10.7864 0.0 0.95521845
20171011 18 0 59.9047 10.7864 1.0 0.19672032
20171012 6 0 59.9047 10.7864 0.3 0.22195753
20171012 18 0 59.9047 10.7864 0.0 0.99890133
20171013 6 0 59.9047 10.7864 0.0 0.99756348
20171013 18 0 59.9047 10.7864 0.6 0.79283983
20171014 6 0 59.9047 10.7864 0.0 0.99606762
20171014 18 0 59.9047 10.7864 0.0 0.98423799
20171015 6 0 59.9047 10.7864 0.0 0.92448367
20171015 18 0 59.9047 10.7864 0.0 0.97359081
20171016 6 0 59.9047 10.7864 0.0 0.98925894
20171016 18 0 59.9047 10.7864 0.0 0.29696921
20171017 6 0 59.9047 10.7864 0.3 0.75118669
20171017 18 0 59.9047 10.7864 0.0 0.36815704
20171018 6 0 59.9047 10.7864 0.0 0.99035262
20171019 6 0 59.9047 10.7864 0.0 0.99436174
20171019 18 0 59.9047 10.7864 0.0 0.99730309
20171021 0 0 59.9047 10.7864 0.1 0.48916455
20171021 12 0 59.9047 10.7864 0.0 0.9920452
20171022 0 0 59.9047 10.7864 0.2 0.1033118
20171022 12 0 59.9047 10.7864 0.0 0.45467957
20171023 0 0 59.9047 10.7864 0.0 0.99055085
